College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement,Gender,MBA_Percentage,SSC_Percentage,HSC_Percentage,Salary,placement_success,Specialization
CLG0071,73,8.98,8.92,1,No,5,4,4,No,Male,64.05,57.41,56.46,0,Unplaced,Finance
CLG0100,111,5.42,5.42,1,No,5,9,4,Yes,Male,64.49,99.68,78.91,1200000,High,Operations
CLG0062,86,7.62,7.25,1,Yes,1,3,5,No,Female,82.93,82.21,89.62,0,Unplaced,Operations
CLG0062,99,6.04,6.29,8,No,7,6,3,No,Female,91.24,78.37,76.67,0,Unplaced,Finance
CLG0036,96,5.34,5.44,3,No,2,4,5,No,Male,74.67,75.76,70.46,0,Unplaced,Marketing
CLG0020,93,7.51,7.91,9,No,0,1,0,No,Female,99.12,51.18,82.76,0,Unplaced,Operations
CLG0018,99,7.5,7.2,10,Yes,3,1,2,No,Female,77.38,96.98,63.51,0,Unplaced,HR
CLG0072,82,8.53,8.79,2,No,4,8,0,No,Female,66.02,82.2,67.46,0,Unplaced,Finance
CLG0027,115,8.72,8.9,9,No,2,3,3,Yes,Male,78.64,54.58,99.61,600000,Unplaced,IT
CLG0005,73,8.64,8.41,9,No,6,2,1,No,Male,87.16,51.05,81.82,0,Unplaced,Marketing
CLG0095,108,7.05,7.22,4,Yes,10,1,4,No,Female,93.29,52.54,93.65,0,Unplaced,Finance
CLG0046,95,8.16,8.58,4,No,4,8,2,Yes,Male,78.35,80.47,90.39,1000000,High,Operations
CLG0041,82,7.88,8.3,4,No,10,9,2,Yes,Female,83.74,80.7,82.61,300000,Average,Marketing
CLG0085,103,7.11,7.33,1,No,9,1,3,No,Female,70.69,74.98,92.04,0,Unplaced,HR
CLG0052,76,7.99,7.54,5,Yes,4,8,3,No,Male,85.84,65.34,64.36,0,Unplaced,Marketing
CLG0003,100,9.74,10.11,6,No,5,1,5,No,Female,99.44,76.59,81.86,0,Unplaced,Marketing
CLG0058,78,5.96,6.12,4,No,10,10,5,No,Female,61.96,75.82,79.53,0,Unplaced,HR
CLG0090,106,9.53,9.34,8,Yes,10,2,5,No,Male,95.46,50.97,81.12,0,Unplaced,HR
CLG0081,86,5.27,4.96,3,Yes,5,1,0,No,Female,82.49,64.12,58.43,0,Unplaced,Marketing
CLG0094,93,6.54,6.16,9,No,8,2,5,No,Female,70.08,52.66,63.86,0,Unplaced,HR
CLG0087,104,6.44,5.99,7,No,2,2,4,No,Female,98.2,95.01,64.33,0,Unplaced,Finance
CLG0025,88,8.13,8.38,8,Yes,7,5,0,No,Male,79.33,86.26,80.1,0,Unplaced,HR
CLG0068,99,5.66,5.4,7,No,10,10,3,No,Female,73.27,99.81,98.63,0,Unplaced,HR
CLG0041,77,9.41,8.93,9,No,6,3,4,No,Male,67.26,65.11,97.7,0,Unplaced,Marketing
CLG0075,109,9.14,9.04,2,No,8,1,3,No,Female,69.78,93.92,61.36,0,Unplaced,Finance
CLG0062,126,8.26,8.24,4,No,4,10,5,Yes,Female,93.31,80.15,65.24,400000,Average,IT
CLG0041,141,7.29,6.96,2,No,6,2,0,No,Female,84.58,72.66,51.8,0,Unplaced,IT
CLG0082,101,9.66,9.2,8,No,7,4,5,No,Female,96.53,61.13,69.94,0,Unplaced,Operations
CLG0033,111,9.15,8.84,2,No,8,7,0,No,Male,69.28,86.92,91.73,0,Unplaced,HR
CLG0100,73,7.5,7.68,8,No,7,1,0,No,Male,64.85,95.21,95.79,0,Unplaced,HR
CLG0038,122,8.51,8.09,6,No,1,5,1,No,Female,60.24,61.77,61.82,0,Unplaced,Finance
CLG0018,111,7.83,7.89,7,No,10,2,0,No,Female,80.31,58.77,63.29,0,Unplaced,IT
CLG0054,92,7.94,7.59,6,No,5,8,2,No,Female,99.93,84.81,61.04,0,Unplaced,Operations
CLG0049,118,6.65,6.35,9,No,3,2,0,No,Female,87.8,98.85,67.51,0,Unplaced,Finance
CLG0061,96,7.31,7.2,4,Yes,3,4,5,No,Female,72.34,87.5,90.24,0,Unplaced,HR
CLG0016,93,5.39,4.99,1,Yes,8,6,3,No,Female,95.07,64.23,82.34,0,Unplaced,IT
CLG0086,107,6.79,6.46,9,No,6,9,5,No,Female,91.27,71.0,89.3,0,Unplaced,Operations
CLG0085,84,8.48,8.33,10,Yes,5,10,0,No,Female,60.62,69.22,79.15,0,Unplaced,Marketing
CLG0044,115,9.77,9.6,8,Yes,1,4,3,Yes,Male,92.67,92.6,62.89,1200000,High,IT
CLG0031,84,9.82,10.07,1,No,0,4,3,No,Male,72.02,88.57,61.4,0,Unplaced,Operations
CLG0095,84,7.78,7.35,10,No,9,7,5,No,Male,65.99,79.45,50.45,0,Unplaced,Finance
CLG0027,86,8.03,8.39,6,No,3,1,4,No,Female,69.05,63.75,89.05,0,Unplaced,Marketing
CLG0041,111,5.93,6.25,10,No,8,5,1,No,Female,78.74,96.9,92.36,0,Unplaced,Operations
CLG0003,90,8.48,8.75,4,No,3,5,3,No,Female,76.99,82.67,88.41,0,Unplaced,Operations
CLG0095,79,5.35,5.16,2,No,1,1,3,No,Male,71.56,98.52,53.72,0,Unplaced,HR
CLG0034,90,6.42,6.74,3,No,7,6,2,No,Female,66.89,79.01,88.11,0,Unplaced,IT
CLG0090,99,8.34,8.02,9,Yes,5,9,0,No,Male,90.49,91.06,52.29,0,Unplaced,HR
CLG0088,82,6.55,6.17,5,No,0,7,1,No,Female,99.6,90.66,55.28,0,Unplaced,Marketing
CLG0010,82,5.25,4.79,7,No,3,2,1,No,Male,91.11,66.87,72.02,0,Unplaced,Operations
CLG0057,131,9.16,9.6,2,Yes,9,4,5,Yes,Male,71.84,98.2,73.81,1200000,High,HR
CLG0029,87,6.55,6.36,8,No,4,8,4,No,Male,69.79,51.1,90.81,0,Unplaced,IT
CLG0038,95,5.32,5.74,3,No,0,1,3,No,Female,68.71,88.44,83.98,0,Unplaced,Marketing
CLG0077,94,5.37,5.14,1,Yes,1,6,3,No,Male,65.47,98.28,57.67,0,Unplaced,Finance
CLG0006,93,6.26,6.67,8,Yes,8,3,2,No,Female,82.05,66.95,61.31,0,Unplaced,HR
CLG0014,109,5.89,6.29,9,No,0,3,1,No,Female,84.22,82.41,64.28,0,Unplaced,Marketing
CLG0094,114,8.87,9.29,8,Yes,10,1,0,No,Female,88.22,78.11,56.18,0,Unplaced,Finance
CLG0004,95,6.61,6.61,1,No,7,8,4,No,Female,87.21,88.08,64.38,0,Unplaced,HR
CLG0045,81,9.02,9.39,7,Yes,10,5,4,No,Female,71.69,93.31,86.43,0,Unplaced,Marketing
CLG0092,119,5.87,6.32,7,No,8,1,4,No,Male,73.21,80.15,62.07,0,Unplaced,Marketing
CLG0039,98,7.46,7.28,4,Yes,1,5,4,No,Female,87.26,90.8,91.77,0,Unplaced,HR
CLG0074,125,8.44,8.36,8,Yes,1,5,5,Yes,Female,73.98,65.61,73.48,1200000,High,Marketing
CLG0054,66,8.26,8.48,5,Yes,6,9,1,No,Female,68.5,61.43,66.15,0,Unplaced,Operations
CLG0026,102,8.01,7.81,4,Yes,9,10,3,No,Female,74.97,71.53,70.62,0,Unplaced,HR
CLG0098,128,9.62,9.87,5,No,8,3,1,No,Female,70.88,83.89,85.47,0,Unplaced,Marketing
CLG0029,94,6.14,5.71,2,Yes,9,9,5,No,Male,63.53,59.36,75.84,0,Unplaced,Finance
CLG0062,96,7.47,7.49,4,No,8,8,0,No,Male,93.21,84.02,50.36,0,Unplaced,Finance
CLG0008,104,9.42,9.04,10,Yes,2,10,4,Yes,Female,94.12,69.7,96.12,400000,Average,Operations
CLG0039,91,5.39,5.18,8,No,6,2,5,No,Male,68.79,89.78,53.3,0,Unplaced,HR
CLG0018,95,5.28,5.04,7,No,5,9,1,No,Male,62.59,51.84,96.93,0,Unplaced,Marketing
CLG0073,94,6.17,6.51,8,Yes,7,5,0,No,Female,89.55,83.4,51.41,0,Unplaced,Marketing
CLG0022,90,8.17,7.86,7,No,7,8,2,No,Male,68.46,82.49,88.55,0,Unplaced,Finance
CLG0018,118,6.3,6.61,7,No,7,8,4,Yes,Female,75.74,97.05,76.73,1000000,High,Operations
CLG0037,106,5.95,6.24,7,No,7,4,5,No,Male,62.57,85.67,75.29,0,Unplaced,Finance
CLG0033,103,7.29,7.29,2,No,10,1,3,No,Male,69.05,89.82,53.64,0,Unplaced,Finance
CLG0048,112,8.07,7.8,3,No,9,9,3,Yes,Male,91.72,95.23,61.94,1200000,High,Operations
CLG0048,96,6.24,5.97,1,Yes,5,6,3,No,Female,92.18,83.75,88.88,0,Unplaced,HR
CLG0002,88,6.5,6.46,2,No,8,2,0,No,Male,68.28,64.51,94.56,0,Unplaced,Marketing
CLG0026,90,8.07,7.58,10,No,4,4,1,No,Male,73.44,93.49,76.46,0,Unplaced,HR
CLG0017,100,9.73,9.76,6,Yes,3,10,4,Yes,Female,65.37,87.38,67.67,1200000,High,IT
CLG0004,84,8.37,8.82,2,Yes,6,5,4,No,Female,62.97,71.22,53.0,0,Unplaced,IT
CLG0009,92,8.91,8.56,1,No,2,6,5,No,Male,99.69,85.53,84.11,0,Unplaced,IT
CLG0010,92,6.83,6.9,8,No,7,5,4,No,Female,86.22,93.38,63.92,0,Unplaced,Operations
CLG0069,131,6.36,6.82,9,No,7,9,4,Yes,Male,81.68,98.78,52.75,1000000,High,Finance
CLG0038,58,7.27,7.63,7,No,10,10,2,No,Male,90.62,97.62,83.29,0,Unplaced,HR
CLG0049,97,9.04,9.39,3,No,4,2,5,No,Female,93.6,66.27,74.29,0,Unplaced,Marketing
CLG0040,125,7.28,7.6,1,No,9,3,4,No,Female,92.27,71.08,50.6,0,Unplaced,IT
CLG0049,101,9.23,9.04,4,No,7,10,2,Yes,Female,60.66,55.48,55.55,1200000,High,HR
CLG0086,111,9.94,10.33,10,No,2,3,1,No,Male,67.47,62.38,84.96,0,Unplaced,IT
CLG0019,101,5.36,5.8,3,Yes,2,3,3,No,Female,86.2,94.12,53.18,0,Unplaced,IT
CLG0037,89,5.23,5.23,3,Yes,3,6,2,No,Male,75.03,68.04,93.3,0,Unplaced,Marketing
CLG0097,66,5.75,5.6,2,No,8,8,3,No,Female,99.3,81.03,65.57,0,Unplaced,Operations
CLG0049,103,6.92,6.83,10,No,4,5,3,No,Male,86.62,83.3,54.43,0,Unplaced,Finance
CLG0006,88,5.66,5.49,3,No,5,6,0,No,Female,98.26,89.09,87.99,0,Unplaced,Operations
CLG0064,87,9.35,9.06,5,Yes,3,1,2,No,Male,68.06,59.14,76.22,0,Unplaced,HR
CLG0023,92,5.12,5.24,4,No,8,10,4,No,Female,94.56,65.24,65.33,0,Unplaced,Operations
CLG0078,126,6.58,6.64,1,No,3,3,5,No,Male,72.85,72.42,70.3,0,Unplaced,HR
CLG0031,136,5.92,5.88,1,Yes,2,4,0,No,Female,99.58,68.24,51.07,0,Unplaced,HR
CLG0053,103,9.66,9.26,1,No,1,7,4,No,Female,66.31,99.15,83.13,0,Unplaced,Finance
CLG0033,93,8.35,8.65,10,No,2,5,5,No,Male,80.65,91.75,68.29,0,Unplaced,Marketing
CLG0017,82,9.56,9.23,9,Yes,0,1,3,No,Female,91.71,73.98,85.7,0,Unplaced,Finance
CLG0065,107,9.86,9.47,9,No,10,3,0,No,Male,77.31,93.96,81.41,0,Unplaced,Operations
CLG0076,126,7.49,7.61,9,No,7,2,4,No,Male,78.72,67.38,82.56,0,Unplaced,HR
CLG0067,96,6.17,6.07,10,No,0,6,4,No,Female,99.45,89.29,89.64,0,Unplaced,IT
CLG0045,64,5.97,5.53,4,No,5,5,1,No,Male,77.01,61.18,81.56,0,Unplaced,IT
CLG0100,110,6.11,5.97,4,No,10,3,0,No,Female,84.16,88.62,70.94,0,Unplaced,HR
CLG0088,114,8.54,8.81,10,No,1,2,0,No,Female,62.18,72.82,69.5,0,Unplaced,Finance
CLG0078,76,5.2,5.32,7,No,10,1,3,No,Male,93.69,55.37,55.98,0,Unplaced,Marketing
CLG0037,102,5.26,5.12,3,Yes,10,2,5,No,Female,85.93,63.66,88.97,0,Unplaced,Finance
CLG0092,106,8.04,7.73,10,No,2,5,3,No,Male,76.16,70.11,88.06,0,Unplaced,HR
CLG0027,98,8.21,8.34,3,Yes,8,5,0,No,Male,60.65,87.46,62.31,0,Unplaced,HR
CLG0020,88,8.33,8.72,4,No,8,9,1,No,Female,83.67,53.65,93.13,0,Unplaced,Marketing
CLG0079,115,6.86,7.01,6,Yes,5,6,1,No,Female,60.51,82.98,79.45,0,Unplaced,Operations
CLG0042,93,9.03,9.34,1,No,6,3,5,No,Male,60.05,85.8,73.93,0,Unplaced,Operations
CLG0025,77,7.67,7.69,3,No,4,10,3,No,Male,84.64,82.7,50.87,0,Unplaced,Marketing
CLG0070,69,5.53,5.75,5,No,6,3,2,No,Female,67.56,88.03,69.14,0,Unplaced,Operations
CLG0051,118,8.99,9.39,4,Yes,5,3,4,Yes,Female,67.68,58.91,82.03,1200000,High,IT
CLG0078,109,9.77,10.04,8,No,4,8,3,Yes,Female,86.13,79.36,54.49,1200000,High,Operations
CLG0039,101,5.3,5.71,9,No,2,9,1,No,Female,62.15,97.06,72.98,0,Unplaced,Operations
CLG0030,93,6.96,6.89,8,Yes,1,3,0,No,Male,72.54,80.54,99.67,0,Unplaced,Operations
CLG0047,92,7.44,7.84,9,Yes,4,1,1,No,Female,65.98,80.57,85.83,0,Unplaced,IT
CLG0047,83,5.73,5.85,8,Yes,7,8,0,No,Male,83.21,86.82,77.34,0,Unplaced,Operations
CLG0050,93,9.34,9.71,10,Yes,4,10,3,Yes,Male,86.47,66.66,76.65,300000,Average,IT
CLG0028,68,6.42,5.96,1,No,2,2,4,No,Female,88.85,85.02,52.19,0,Unplaced,Marketing
CLG0031,88,8.92,9.08,7,No,9,7,5,No,Male,70.21,95.81,97.87,0,Unplaced,Finance
CLG0073,95,8.35,8.7,9,Yes,2,7,4,No,Female,63.57,50.54,96.41,0,Unplaced,Marketing
CLG0048,109,7.99,7.66,1,No,4,9,3,No,Male,63.15,93.51,84.12,0,Unplaced,Finance
CLG0066,99,5.96,6.12,10,Yes,8,8,4,No,Female,77.05,60.93,54.95,0,Unplaced,Marketing
CLG0053,111,6.1,6.42,1,Yes,7,9,4,Yes,Male,97.83,72.8,60.39,300000,Average,Finance
CLG0060,120,5.24,5.03,10,No,6,1,5,No,Male,68.71,92.62,59.2,0,Unplaced,Finance
CLG0047,115,6.2,6.11,2,Yes,4,3,2,No,Female,70.27,91.2,75.98,0,Unplaced,HR
CLG0045,107,6.73,6.8,5,Yes,8,4,2,No,Female,64.04,94.6,60.39,0,Unplaced,Finance
CLG0001,100,9.17,9.19,8,Yes,1,3,2,No,Male,84.22,97.02,84.79,0,Unplaced,Finance
CLG0066,85,6.83,6.37,8,No,5,8,0,No,Male,87.19,72.36,77.26,0,Unplaced,HR
CLG0092,111,8.77,8.37,10,Yes,6,7,2,Yes,Female,85.72,82.82,50.88,400000,Average,Operations
CLG0100,125,7.2,6.8,4,Yes,6,5,3,No,Male,94.45,69.52,87.2,0,Unplaced,Operations
CLG0023,105,8.92,8.68,7,No,10,5,5,No,Female,79.46,67.54,59.44,0,Unplaced,HR
CLG0020,128,9.88,9.63,7,No,3,4,2,Yes,Male,65.38,71.58,91.24,1200000,High,IT
CLG0033,77,6.2,6.44,9,No,1,5,5,No,Female,71.58,87.15,67.75,0,Unplaced,Finance
CLG0094,82,9.31,9.38,9,Yes,0,5,3,No,Male,86.5,75.07,66.93,0,Unplaced,Finance
CLG0089,112,8.11,8.37,3,Yes,0,4,2,Yes,Female,84.52,90.7,50.59,1000000,High,HR
CLG0048,103,9.09,8.66,8,Yes,2,5,4,No,Female,81.24,87.26,99.39,0,Unplaced,HR
CLG0016,119,8.26,8.25,5,No,6,7,2,Yes,Male,87.32,51.02,80.6,800000,Unplaced,IT
CLG0039,99,7.12,6.94,5,No,10,9,3,No,Female,85.5,81.51,71.14,0,Unplaced,Operations
CLG0007,86,6.14,6.49,8,No,4,7,3,No,Male,95.25,71.83,54.83,0,Unplaced,Marketing
CLG0062,96,5.35,5.56,6,No,6,1,5,No,Female,83.44,72.83,84.96,0,Unplaced,Operations
CLG0044,77,7.68,8.05,10,Yes,8,9,3,Yes,Female,91.14,90.92,64.14,300000,Average,Finance
CLG0097,83,9.95,9.5,10,No,7,3,2,No,Female,69.95,77.38,99.41,0,Unplaced,HR
CLG0098,114,8.69,8.91,1,No,0,2,0,No,Male,87.13,94.28,97.53,0,Unplaced,IT
CLG0081,113,6.64,6.68,4,Yes,3,10,3,Yes,Female,96.09,85.64,86.76,400000,Average,Operations
CLG0049,105,9.14,9.47,9,No,4,9,5,Yes,Male,75.43,77.64,98.55,400000,Average,IT
CLG0004,74,8.84,8.85,5,Yes,6,2,0,No,Female,91.16,87.73,55.28,0,Unplaced,Operations
CLG0013,94,6.41,6.45,4,Yes,10,10,2,No,Male,88.99,51.92,64.0,0,Unplaced,Finance
CLG0026,81,5.07,4.62,10,No,7,9,5,No,Male,62.38,51.35,62.66,0,Unplaced,Marketing
CLG0013,117,5.59,5.76,1,No,7,5,0,No,Male,83.26,54.17,53.6,0,Unplaced,IT
CLG0096,91,9.39,9.16,9,No,3,6,0,No,Female,65.21,71.88,98.61,0,Unplaced,IT
CLG0043,83,9.18,8.7,8,Yes,10,7,3,No,Male,98.69,61.77,53.0,0,Unplaced,Marketing
CLG0012,100,6.48,6.05,3,No,6,7,5,No,Female,92.46,99.21,92.83,0,Unplaced,IT
CLG0078,90,6.43,6.89,9,Yes,10,4,2,No,Male,64.39,77.11,88.41,0,Unplaced,IT
CLG0085,122,8.96,8.81,1,Yes,1,4,3,Yes,Male,64.87,83.12,68.79,800000,Unplaced,Operations
CLG0033,88,9.69,10.06,4,Yes,8,5,4,No,Male,83.78,63.94,50.94,0,Unplaced,Operations
CLG0067,79,8.9,9.36,5,No,5,9,1,No,Male,73.8,66.09,50.3,0,Unplaced,Marketing
CLG0007,67,8.03,8.47,4,No,3,10,0,No,Female,61.4,66.77,60.2,0,Unplaced,Finance
CLG0079,99,6.21,6.59,4,No,5,1,2,No,Male,81.67,84.94,74.69,0,Unplaced,IT
CLG0007,91,7.63,8.02,9,No,6,8,0,No,Male,75.51,73.69,72.9,0,Unplaced,Finance
CLG0043,78,6.17,5.96,5,Yes,9,8,2,No,Female,64.04,75.88,79.26,0,Unplaced,Marketing
CLG0048,117,9.04,8.69,1,No,7,7,3,Yes,Male,92.08,79.6,88.6,1200000,High,Marketing
CLG0090,110,6.93,7.07,7,No,3,6,1,No,Male,96.6,88.44,68.87,0,Unplaced,Operations
CLG0026,99,9.17,9.16,6,No,8,3,1,No,Male,90.26,54.52,58.02,0,Unplaced,IT
CLG0076,120,6.91,6.51,9,Yes,5,8,1,No,Male,92.9,88.84,90.0,0,Unplaced,HR
CLG0059,109,9.12,9.3,4,No,0,7,1,No,Female,68.66,78.16,66.63,0,Unplaced,Marketing
CLG0056,87,6.67,6.73,10,No,2,8,0,No,Female,70.54,83.45,64.34,0,Unplaced,IT
CLG0040,84,7.2,7.56,6,Yes,0,2,2,No,Male,68.34,66.38,88.22,0,Unplaced,Finance
CLG0066,112,8.08,8.19,10,Yes,5,8,4,Yes,Female,90.6,70.47,96.71,600000,Unplaced,Operations
CLG0015,105,5.35,5.42,7,Yes,5,7,2,No,Female,97.92,61.56,95.75,0,Unplaced,Finance
CLG0044,102,9.74,9.68,4,No,6,6,0,No,Male,88.67,98.96,56.87,0,Unplaced,Marketing
CLG0095,87,7.87,7.83,9,Yes,0,9,5,No,Female,95.26,74.85,75.16,0,Unplaced,Marketing
CLG0059,109,7.54,7.99,1,No,0,8,3,No,Male,85.55,99.8,54.64,0,Unplaced,Finance
CLG0034,88,9.2,8.84,1,No,4,5,4,No,Female,75.51,74.49,98.05,0,Unplaced,Marketing
CLG0012,98,9.33,9.28,3,No,4,5,4,No,Female,77.03,60.99,60.76,0,Unplaced,IT
CLG0006,121,7.61,7.77,9,No,0,9,5,Yes,Female,63.01,75.37,59.87,300000,Average,Marketing
CLG0096,90,9.64,9.57,5,No,6,8,4,Yes,Male,61.26,51.98,94.44,600000,Unplaced,Operations
CLG0100,76,5.32,5.1,1,No,6,4,0,No,Female,87.82,95.24,98.39,0,Unplaced,IT
CLG0010,84,5.57,5.36,5,No,5,9,1,No,Male,77.54,90.93,84.88,0,Unplaced,HR
CLG0080,114,7.98,7.71,6,No,6,6,5,No,Male,82.09,86.29,56.05,0,Unplaced,Marketing
CLG0025,103,6.77,6.61,4,No,5,5,1,No,Female,82.31,80.49,74.29,0,Unplaced,Marketing
CLG0094,98,7.32,7.69,7,Yes,9,10,1,No,Male,71.1,78.99,90.83,0,Unplaced,Operations
CLG0040,92,6.64,6.65,3,Yes,1,7,2,No,Female,79.04,99.84,78.62,0,Unplaced,Operations
CLG0093,107,7.02,6.76,5,No,4,9,1,No,Male,78.83,63.9,56.63,0,Unplaced,Finance
CLG0048,87,9.11,8.99,6,No,6,1,4,No,Male,75.54,88.98,58.59,0,Unplaced,Finance
CLG0087,104,7.97,7.58,7,No,1,9,1,No,Female,92.83,79.07,93.21,0,Unplaced,Finance
CLG0056,89,9.99,10.39,10,No,4,10,5,Yes,Female,78.05,98.79,76.35,1000000,High,Operations
CLG0060,86,8.93,8.84,2,Yes,2,5,5,No,Female,84.15,91.39,85.29,0,Unplaced,Finance
CLG0007,90,6.37,6.85,5,Yes,8,9,4,No,Female,95.82,99.93,68.65,0,Unplaced,Finance
CLG0047,94,6.32,6.17,7,No,9,5,4,No,Male,94.65,79.42,76.62,0,Unplaced,HR
CLG0014,99,6.68,7.02,7,No,0,7,2,No,Male,95.62,60.23,98.86,0,Unplaced,Finance
CLG0002,103,9.22,8.98,3,No,6,7,5,No,Male,70.8,75.18,66.49,0,Unplaced,Marketing
CLG0063,44,5.14,4.72,8,Yes,9,9,1,No,Female,61.4,85.56,83.74,0,Unplaced,Operations
CLG0037,87,6.15,5.68,1,Yes,3,5,3,No,Male,70.44,88.72,58.63,0,Unplaced,IT
CLG0069,94,9.52,9.63,4,Yes,4,7,1,No,Female,71.15,50.03,56.09,0,Unplaced,HR
CLG0022,122,8.2,8.01,3,Yes,0,5,3,Yes,Male,96.37,75.25,89.18,800000,Unplaced,Operations
CLG0070,83,6.13,6.07,4,Yes,4,4,5,No,Female,85.97,61.76,92.21,0,Unplaced,Operations
CLG0045,102,6.1,6.42,9,No,10,1,2,No,Male,63.27,93.75,83.42,0,Unplaced,Marketing
CLG0007,122,9.31,9.06,8,No,7,5,0,No,Male,65.42,57.65,57.91,0,Unplaced,Finance
CLG0100,80,9.47,9.28,4,No,5,4,2,No,Female,66.23,83.32,62.03,0,Unplaced,Marketing
CLG0005,105,6.28,6.63,8,No,1,1,2,No,Male,85.22,63.3,95.56,0,Unplaced,Finance
CLG0026,87,7.1,7.09,1,No,1,10,3,No,Female,89.42,67.83,64.44,0,Unplaced,Finance
CLG0092,92,9.17,9.5,8,No,10,1,2,No,Male,94.39,97.03,90.94,0,Unplaced,Operations
CLG0047,87,8.86,8.73,10,No,8,5,4,No,Male,97.63,62.02,64.3,0,Unplaced,Finance
CLG0087,89,9.07,8.97,2,No,0,9,2,Yes,Female,68.07,54.75,96.97,1200000,High,HR
CLG0066,140,7.59,7.26,6,No,1,1,5,No,Female,72.39,53.46,95.72,0,Unplaced,HR
CLG0021,112,9.56,9.98,6,No,7,8,2,Yes,Male,69.61,75.23,52.16,800000,Unplaced,HR
CLG0066,116,6.63,7.03,3,No,5,9,3,Yes,Male,74.35,82.09,88.52,400000,Average,Operations
CLG0002,107,5.78,6.26,5,No,2,10,5,No,Male,96.59,66.36,58.47,0,Unplaced,Marketing
CLG0018,75,8.54,8.44,2,Yes,2,4,2,No,Male,83.0,84.51,60.76,0,Unplaced,IT
CLG0091,105,7.7,8.02,8,No,10,8,2,Yes,Male,89.53,53.05,72.99,1000000,High,Finance
CLG0064,116,9.27,9.18,8,Yes,8,1,5,Yes,Male,79.6,92.87,78.82,300000,Average,IT
CLG0046,87,5.41,5.36,5,No,1,4,5,No,Female,61.15,90.83,66.29,0,Unplaced,Marketing
CLG0069,114,9.22,9.55,7,No,9,10,5,Yes,Female,62.57,99.27,78.77,300000,Average,Marketing
CLG0009,110,6.47,6.15,8,No,4,2,1,No,Female,81.52,96.83,58.53,0,Unplaced,Operations
CLG0014,127,8.27,7.99,4,No,6,10,5,Yes,Male,88.75,67.81,51.12,600000,Unplaced,HR
CLG0068,93,5.2,5.01,2,No,5,4,4,No,Male,68.61,69.96,78.56,0,Unplaced,HR
CLG0065,83,8.05,8.34,5,No,0,2,4,No,Male,88.88,87.3,75.87,0,Unplaced,Marketing
CLG0040,94,8.59,8.46,7,No,9,3,4,No,Female,92.43,56.7,84.48,0,Unplaced,Operations
CLG0022,121,6.84,6.7,4,No,2,1,2,No,Female,76.48,65.7,82.49,0,Unplaced,Operations
CLG0015,72,6.08,6.58,4,Yes,4,10,4,No,Male,89.86,55.93,94.87,0,Unplaced,Finance
CLG0025,68,7.69,7.57,4,Yes,2,3,1,No,Male,76.16,72.74,72.97,0,Unplaced,HR
CLG0064,101,9.17,8.92,9,No,2,7,0,No,Female,87.13,77.6,50.42,0,Unplaced,Marketing
CLG0051,93,6.62,6.74,9,No,4,8,0,No,Female,90.56,60.56,81.53,0,Unplaced,IT
CLG0032,100,6.26,6.56,10,Yes,7,6,1,No,Female,99.68,51.33,83.76,0,Unplaced,HR
CLG0095,114,6.39,5.96,8,Yes,9,1,0,No,Male,73.82,85.97,76.07,0,Unplaced,Finance
CLG0042,91,9.75,9.87,8,Yes,7,7,0,No,Male,76.44,51.0,84.47,0,Unplaced,Operations
CLG0087,71,6.8,6.34,7,No,7,3,3,No,Male,66.62,98.67,66.18,0,Unplaced,Marketing
CLG0017,130,5.02,5.05,1,No,5,9,2,Yes,Female,68.16,61.08,57.44,1000000,High,HR
CLG0034,85,8.91,8.67,8,No,8,2,3,No,Female,87.74,83.2,83.23,0,Unplaced,IT
CLG0069,84,8.5,8.31,4,No,4,9,3,Yes,Male,96.68,71.74,62.26,800000,Unplaced,Finance
CLG0047,116,5.64,5.61,1,No,9,10,1,No,Male,75.78,52.98,72.82,0,Unplaced,Finance
CLG0042,94,9.92,10.35,1,Yes,6,2,0,No,Female,67.19,73.61,74.58,0,Unplaced,HR
CLG0094,99,8.04,8.25,3,Yes,0,2,1,No,Male,71.4,75.84,73.86,0,Unplaced,IT
CLG0050,107,7.5,7.94,3,No,3,4,4,No,Female,78.2,92.73,79.92,0,Unplaced,Finance
CLG0053,116,6.91,7.07,10,No,0,2,3,No,Female,71.63,86.62,51.47,0,Unplaced,Marketing
CLG0094,94,9.49,9.0,1,No,9,7,0,No,Male,69.34,53.97,99.48,0,Unplaced,Finance
CLG0014,122,6.22,5.99,8,Yes,1,3,2,No,Female,89.44,60.46,85.82,0,Unplaced,IT
CLG0089,67,6.43,6.84,4,Yes,5,4,3,No,Male,60.31,65.59,71.27,0,Unplaced,Operations
CLG0067,111,5.61,5.75,4,Yes,0,1,0,No,Female,81.57,55.82,59.57,0,Unplaced,Operations
CLG0020,87,8.8,9.28,6,No,8,10,4,Yes,Female,91.75,72.84,54.01,400000,Average,HR
CLG0061,120,7.98,7.64,9,No,5,4,1,No,Male,70.65,99.22,83.61,0,Unplaced,IT
CLG0023,102,8.05,7.85,9,Yes,7,4,0,No,Female,84.13,75.73,65.85,0,Unplaced,Finance
CLG0023,89,6.09,5.95,8,No,9,4,0,No,Male,86.76,87.09,61.47,0,Unplaced,Finance
CLG0021,109,8.26,8.09,1,No,9,9,3,Yes,Male,86.2,84.15,69.0,600000,Unplaced,Operations
